num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S001614;25/01/2022;17:00:00;CALL. AGUSTIN DE FOXA / CALL. ESTEBAN TERRADAS;22;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;441.844.264;4.480.099.408;N;NULL
2022S001618;25/01/2022;16:15:00;AVDA. CONCHA ESPINA / CALL. MARCELIANO SANTA MARIA;6;5;CHAMARTÍN;Atropello a persona;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441.619.087;4.478.157.610;N;NULL
2022S001618;25/01/2022;16:15:00;AVDA. CONCHA ESPINA / CALL. MARCELIANO SANTA MARIA;6;5;CHAMARTÍN;Atropello a persona;Despejado;Autobús;Peatón;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.619.087;4.478.157.610;N;NULL
2022S001619;25/01/2022;14:35:00;CALL. SUECIA / PASEO. GINEBRA;36;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;448.765.554;4.475.013.182;N;NULL
2022S001619;25/01/2022;14:35:00;CALL. SUECIA / PASEO. GINEBRA;36;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;448.765.554;4.475.013.182;N;NULL
2022S001621;19/01/2022;18:30:00;AVDA. CAMPO DE CALATRAVA, 3;3;8;FUENCARRAL-EL PARDO;Vuelco;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441.253.174;4.483.537.200;N;NULL
2022S001621;19/01/2022;18:30:00;AVDA. CAMPO DE CALATRAVA, 3;3;8;FUENCARRAL-EL PARDO;Vuelco;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;441.253.174;4.483.537.200;N;NULL
2022S001621;19/01/2022;18:30:00;AVDA. CAMPO DE CALATRAVA, 3;3;8;FUENCARRAL-EL PARDO;Vuelco;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441.253.174;4.483.537.200;N;NULL
2022S001621;19/01/2022;18:30:00;AVDA. CAMPO DE CALATRAVA, 3;3;8;FUENCARRAL-EL PARDO;Vuelco;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441.253.174;4.483.537.200;N;NULL
2022S001622;23/01/2022;16:20:00;CALL. IRENE CABA ALBA / CALL. GLORIA FUERTES;26;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;437.898.854;4.482.316.248;N;NULL
2022S001622;23/01/2022;16:20:00;CALL. IRENE CABA ALBA / CALL. GLORIA FUERTES;26;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;NULL;Turismo;Pasajero;De 18 a 20 años;Mujer;NULL;NULL;437.898.854;4.482.316.248;N;NULL
2022S001622;23/01/2022;16:20:00;CALL. IRENE CABA ALBA / CALL. GLORIA FUERTES;26;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;NULL;Turismo;Pasajero;De 35 a 39 años;Mujer;NULL;NULL;437.898.854;4.482.316.248;N;NULL
2022S001623;25/01/2022;18:15:00;CALL. O'DONNELL / CALL. ALCALA;1;4;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;441.995.327;4.474.701.923;N;NULL
2022S001623;25/01/2022;18:15:00;CALL. O'DONNELL / CALL. ALCALA;1;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441.995.327;4.474.701.923;N;NULL
2022S001624;17/01/2022;21:06:00;CALL. FINISTERRE / AVDA. MONFORTE DE LEMOS;29;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.440.337;4.481.235.285;N;NULL
2022S001624;17/01/2022;21:06:00;CALL. FINISTERRE / AVDA. MONFORTE DE LEMOS;29;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440.440.337;4.481.235.285;N;NULL
2022S001625;25/01/2022;17:30:00;AUTOV. M-30, PK 4,200 CALZADA CENTRAL EXTERIOR;+00400E;15;CIUDAD LINEAL;Alcance;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;443.811.805;4.477.959.014;N;NULL
2022S001625;25/01/2022;17:30:00;AUTOV. M-30, PK 4,200 CALZADA CENTRAL EXTERIOR;+00400E;15;CIUDAD LINEAL;Alcance;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;443.811.805;4.477.959.014;N;NULL
2022S001626;25/01/2022;19:30:00;PASEO. CASTELLANA, 40;40;4;SALAMANCA;Alcance;Despejado;Furgoneta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441.605.690;4.476.098.948;N;NULL
2022S001626;25/01/2022;19:30:00;PASEO. CASTELLANA, 40;40;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.605.690;4.476.098.948;N;NULL
2022S001628;25/01/2022;15:10:00;CALL. ORENSE, 42;42;6;TETUÁN;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.103.118;4.478.607.554;N;NULL
2022S001628;25/01/2022;15:10:00;CALL. ORENSE, 42;42;6;TETUÁN;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.103.118;4.478.607.554;N;NULL
2022S001629;24/01/2022;14:20:00;CALL. RAMON GOMEZ DE LA SERNA, 105;105;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;438.388.838;4.481.509.338;N;NULL
2022S001629;24/01/2022;14:20:00;CALL. RAMON GOMEZ DE LA SERNA, 105;105;8;FUENCARRAL-EL PARDO;Alcance;Despejado;VMU eléctrico;Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;438.388.838;4.481.509.338;N;NULL
2022S001630;25/01/2022;19:10:00;AUTOV. M-30, +02900E;+02900E;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.836.683;4.481.388.697;N;NULL
2022S001630;25/01/2022;19:10:00;AUTOV. M-30, +02900E;+02900E;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Todo terreno;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;439.836.683;4.481.388.697;N;NULL
2022S001630;25/01/2022;19:10:00;AUTOV. M-30, +02900E;+02900E;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Todo terreno;Pasajero;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;439.836.683;4.481.388.697;N;NULL
2022S001631;25/01/2022;19:50:00;CALL. CAMPIÑA / CALL. SERENA;1;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;443.038.672;4.470.123.370;N;NULL
2022S001631;25/01/2022;19:50:00;CALL. CAMPIÑA / CALL. SERENA;1;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;443.038.672;4.470.123.370;N;NULL
2022S001632;25/01/2022;20:45:00;CALL. RAMON PEREZ DE AYALA / CALL. EL BOSCO;70;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;444.691.488;4.472.578.286;N;NULL
2022S001632;25/01/2022;20:45:00;CALL. RAMON PEREZ DE AYALA / CALL. EL BOSCO;70;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;444.691.488;4.472.578.286;N;NULL
2022S001633;25/01/2022;20:25:00;AVDA. POBLADOS / CALL. EDUARDO BARREIROS;169;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;1;Atención en urgencias sin posterior ingreso;440.886.963;4.469.150.784;N;NULL
2022S001633;25/01/2022;20:25:00;AVDA. POBLADOS / CALL. EDUARDO BARREIROS;169;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;440.886.963;4.469.150.784;N;NULL
2022S001633;25/01/2022;20:25:00;AVDA. POBLADOS / CALL. EDUARDO BARREIROS;169;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 70 a 74 años;Mujer;1;Atención en urgencias sin posterior ingreso;440.886.963;4.469.150.784;N;NULL
2022S001633;25/01/2022;20:25:00;AVDA. POBLADOS / CALL. EDUARDO BARREIROS;169;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;Más de 74 años;Mujer;1;Atención en urgencias sin posterior ingreso;440.886.963;4.469.150.784;N;NULL
2022S001635;22/01/2022;0:15:00;AVDA. DONOSTIARRA, 1;1;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444.070.290;4.476.252.476;N;NULL
2022S001635;22/01/2022;0:15:00;AVDA. DONOSTIARRA, 1;1;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;444.070.290;4.476.252.476;N;NULL
2022S001636;26/01/2022;0:20:00;CALL. CONDE DE ARANDA / CALL. VELAZQUEZ;1;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;441.932.620;4.474.779.542;N;NULL
2022S001636;26/01/2022;0:20:00;CALL. CONDE DE ARANDA / CALL. VELAZQUEZ;1;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441.932.620;4.474.779.542;S;NULL
2022S001636;26/01/2022;0:20:00;CALL. CONDE DE ARANDA / CALL. VELAZQUEZ;1;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;NULL;NULL;441.932.620;4.474.779.542;N;NULL
2022S001636;26/01/2022;0:20:00;CALL. CONDE DE ARANDA / CALL. VELAZQUEZ;1;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;NULL;NULL;441.932.620;4.474.779.542;N;NULL
2022S001636;26/01/2022;0:20:00;CALL. CONDE DE ARANDA / CALL. VELAZQUEZ;1;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 65 a 69 años;Hombre;NULL;NULL;441.932.620;4.474.779.542;N;NULL
2022S001637;25/01/2022;22:40:00;INTER. AVENIDA DE AMERICA / CALL. FRANCISCO SILVELA;0;5;CHAMARTÍN;Colisión fronto-lateral;NULL;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;442.560.059;4.476.548.413;N;NULL
2022S001637;25/01/2022;22:40:00;INTER. AVENIDA DE AMERICA / CALL. FRANCISCO SILVELA;0;5;CHAMARTÍN;Colisión fronto-lateral;NULL;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;442.560.059;4.476.548.413;N;NULL
2022S001638;25/01/2022;22:30:00;AVDA. PIO XII, 98;98;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;442.749.297;4.480.400.396;S;NULL
2022S001638;25/01/2022;22:30:00;AVDA. PIO XII, 98;98;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 55 a 59 años;Hombre;NULL;NULL;442.749.297;4.480.400.396;N;NULL
2022S001641;26/01/2022;5:00:00;AVDA. REINA VICTORIA / AVDA. PABLO IGLESIAS;1;7;CHAMBERÍ;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439.971.565;4.477.626.113;S;NULL
2022S001641;26/01/2022;5:00:00;AVDA. REINA VICTORIA / AVDA. PABLO IGLESIAS;1;7;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;439.971.565;4.477.626.113;N;NULL
2022S001642;25/01/2022;14:20:00;AVDA. AMERICA / FRANCISCO SILVE;2;4;SALAMANCA;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;442.535.379;4.476.516.240;N;NULL
2022S001642;25/01/2022;14:20:00;AVDA. AMERICA / FRANCISCO SILVE;2;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;442.535.379;4.476.516.240;N;NULL
2022S001643;26/01/2022;7:58:00;CALL. CARABANCHEL BAJO / AVDA. POBLADOS;29;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;436.615.643;4.469.654.208;N;NULL
2022S001643;26/01/2022;7:58:00;CALL. CARABANCHEL BAJO / AVDA. POBLADOS;29;11;CARABANCHEL;Colisión lateral;Despejado;VMU eléctrico;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;436.615.643;4.469.654.208;N;NULL
2022S001644;26/01/2022;8:00:00;PLAZA. INDEPENDENCIA / CALL. ALFONSO XII;8;3;RETIRO;Colisión lateral;Despejado;Ciclomotor;Conductor;De 60 a 64 años;Mujer;2;Ingreso inferior o igual a 24 horas;441.553.435;4.474.556.695;N;NULL
2022S001644;26/01/2022;8:00:00;PLAZA. INDEPENDENCIA / CALL. ALFONSO XII;8;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441.553.435;4.474.556.695;N;NULL
2022S001645;26/01/2022;8:15:00;CALL. JORGE JUAN / CALL. ELVIRA;161;4;SALAMANCA;Atropello a persona;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;443.555.946;4.474.886.520;N;NULL
2022S001645;26/01/2022;8:15:00;CALL. JORGE JUAN / CALL. ELVIRA;161;4;SALAMANCA;Atropello a persona;Despejado;Turismo;Peatón;De 60 a 64 años;Mujer;2;Ingreso inferior o igual a 24 horas;443.555.946;4.474.886.520;N;NULL
2022S001646;26/01/2022;7:58:00;CALL. VEREDA DEL PINAR / CALL. ANILLO VERDE;1;19;VICÁLVARO;Atropello a persona;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;448.433.977;4.473.381.952;N;NULL
2022S001646;26/01/2022;7:58:00;CALL. VEREDA DEL PINAR / CALL. ANILLO VERDE;1;19;VICÁLVARO;Atropello a persona;Despejado;Turismo;Peatón;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;448.433.977;4.473.381.952;N;NULL
2022S001647;26/01/2022;9:10:00;CALL. SERVANDO BATANERO, 56;56;15;CIUDAD LINEAL;Otro;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;445.292.694;4.475.681.336;N;NULL
2022S001647;26/01/2022;9:10:00;CALL. SERVANDO BATANERO, 56;56;15;CIUDAD LINEAL;Otro;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;445.292.694;4.475.681.336;N;NULL
2022S001648;26/01/2022;1:10:00;PASEO. REINA CRISTINA / AVDA. CIUDAD DE BARCELONA;5;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441.984.813;4.473.118.301;N;NULL
2022S001648;26/01/2022;1:10:00;PASEO. REINA CRISTINA / AVDA. CIUDAD DE BARCELONA;5;1;CENTRO;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.984.813;4.473.118.301;N;NULL
2022S001650;26/01/2022;9:00:00;CALL. PRINCESA DE EBOLI / CALL. AMERICO CASTRO;7;16;HORTALEZA;Atropello a persona;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;444.248.440;4.482.594.047;N;NULL
2022S001650;26/01/2022;9:00:00;CALL. PRINCESA DE EBOLI / CALL. AMERICO CASTRO;7;16;HORTALEZA;Atropello a persona;Despejado;Turismo;Peatón;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;444.248.440;4.482.594.047;N;NULL
2022S001650;26/01/2022;9:00:00;CALL. PRINCESA DE EBOLI / CALL. AMERICO CASTRO;7;16;HORTALEZA;Atropello a persona;Despejado;Turismo;Peatón;Menor de 5 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444.248.440;4.482.594.047;N;NULL
2022S001651;26/01/2022;9:54:00;CALL. CARRANZA / CALL. FUENCARRAL;1;1;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;440.416.578;4.475.605.544;N;NULL
2022S001651;26/01/2022;9:54:00;CALL. CARRANZA / CALL. FUENCARRAL;1;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;14;Sin asistencia sanitaria;440.416.578;4.475.605.544;N;NULL
2022S001652;26/01/2022;9:20:00;CALL. VALMOJADO / CALL. VALMOJADO;275;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;De 18 a 20 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;435.568.308;4.471.047.715;N;NULL
2022S001652;26/01/2022;9:20:00;CALL. VALMOJADO / CALL. VALMOJADO;275;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435.568.308;4.471.047.715;N;NULL
2022S001652;26/01/2022;9:20:00;CALL. VALMOJADO / CALL. VALMOJADO;275;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;435.568.308;4.471.047.715;N;NULL
2022S001652;26/01/2022;9:20:00;CALL. VALMOJADO / CALL. VALMOJADO;275;10;LATINA;Colisión múltiple;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;435.568.308;4.471.047.715;N;NULL
2022S001653;20/01/2022;9:37:00;PASEO. PINTOR ROSALES / CALL. BUEN SUCESO;36;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;438.885.682;4.475.477.647;N;NULL
2022S001653;20/01/2022;9:37:00;PASEO. PINTOR ROSALES / CALL. BUEN SUCESO;36;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;438.885.682;4.475.477.647;N;NULL
2022S001654;26/01/2022;10:50:00;CALL. O'DONNELL / CALL. AGUIRRE;3;4;SALAMANCA;Alcance;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;442.208.798;4.474.759.839;N;NULL
2022S001654;26/01/2022;10:50:00;CALL. O'DONNELL / CALL. AGUIRRE;3;4;SALAMANCA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Mujer;NULL;NULL;442.208.798;4.474.759.839;N;NULL
2022S001655;26/01/2022;9:45:00;CALL. EMBAJADORES, 294 TÚNEL 90EL37 SALIDA A-4;294;2;ARGANZUELA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;441.547.396;4.470.745.832;N;NULL
2022S001656;26/01/2022;11:35:00;AVDA. REAL DE PINTO / CALL. VALLE DE TOBALINA;158;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439.284.775;4.464.785.516;N;NULL
2022S001656;26/01/2022;11:35:00;AVDA. REAL DE PINTO / CALL. VALLE DE TOBALINA;158;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;439.284.775;4.464.785.516;N;NULL
2022S001658;26/01/2022;11:15:00;ERMIT. VIRGEN DEL PUERTO / GTA. SAN VICENTE;0;1;CENTRO;Colisión lateral;NULL;Autobús;Conductor;De 50 a 54 años;Hombre;NULL;NULL;438.895.934;4.474.600.258;N;NULL
2022S001658;26/01/2022;11:15:00;ERMIT. VIRGEN DEL PUERTO / GTA. SAN VICENTE;0;1;CENTRO;Colisión lateral;NULL;Autobús;Pasajero;Más de 74 años;Hombre;NULL;NULL;438.895.934;4.474.600.258;N;NULL
2022S001658;26/01/2022;11:15:00;ERMIT. VIRGEN DEL PUERTO / GTA. SAN VICENTE;0;1;CENTRO;Colisión lateral;NULL;Furgoneta;Conductor;De 21 a 24 años;Hombre;NULL;NULL;438.895.934;4.474.600.258;N;NULL
2022S001659;25/01/2022;13:47:00;AVDA. CARDENAL HERRERA ORIA, 59;59;8;FUENCARRAL-EL PARDO;Alcance;Nublado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441.218.018;4.482.445.986;N;NULL
2022S001659;25/01/2022;13:47:00;AVDA. CARDENAL HERRERA ORIA, 59;59;8;FUENCARRAL-EL PARDO;Alcance;Nublado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441.218.018;4.482.445.986;N;NULL
2022S001660;26/01/2022;11:15:00;CALL. GOYA, 57;57;4;SALAMANCA;Alcance;Despejado;Autobús;Conductor;De 40 a 44 años;Hombre;NULL;NULL;442.248.614;4.475.159.734;N;NULL
2022S001660;26/01/2022;11:15:00;CALL. GOYA, 57;57;4;SALAMANCA;Alcance;Despejado;Autobús;Pasajero;De 40 a 44 años;Mujer;NULL;NULL;442.248.614;4.475.159.734;N;NULL
2022S001660;26/01/2022;11:15:00;CALL. GOYA, 57;57;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;442.248.614;4.475.159.734;N;NULL
2022S001660;26/01/2022;11:15:00;CALL. GOYA, 57;57;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;442.248.614;4.475.159.734;N;NULL
2022S001660;26/01/2022;11:15:00;CALL. GOYA, 57;57;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442.248.614;4.475.159.734;N;NULL
2022S001661;26/01/2022;13:05:00;CALL. CARRANZA, 21;21;1;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;440.233.800;4.475.649.084;N;NULL
2022S001662;26/01/2022;14:15:00;AVDA. DOCTOR ARCE, 14;14;5;CHAMARTÍN;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;NULL;NULL;442.178.153;4.477.533.824;N;NULL
2022S001662;26/01/2022;14:15:00;AVDA. DOCTOR ARCE, 14;14;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;442.178.153;4.477.533.824;N;NULL
2022S001663;26/01/2022;12:45:00;PLAZA. EMPERADOR CARLOS V, 8;8;1;CENTRO;Atropello a persona;Despejado;Camión rígido;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;441.205.976;4.473.290.223;N;NULL
2022S001663;26/01/2022;12:45:00;PLAZA. EMPERADOR CARLOS V, 8;8;1;CENTRO;Atropello a persona;Despejado;Camión rígido;Peatón;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;441.205.976;4.473.290.223;N;NULL
2022S001663;26/01/2022;12:45:00;PLAZA. EMPERADOR CARLOS V, 8;8;1;CENTRO;Atropello a persona;Despejado;Camión rígido;Peatón;De 70 a 74 años;Hombre;1;Atención en urgencias sin posterior ingreso;441.205.976;4.473.290.223;N;NULL
2022S001667;26/01/2022;15:30:00;CALL. LUIS I, 45A;45A;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;445.229.649;4.469.638.717;N;NULL
2022S001667;26/01/2022;15:30:00;CALL. LUIS I, 45A;45A;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;445.229.649;4.469.638.717;N;NULL
2022S001668;26/01/2022;15:55:00;AVDA. ALFONSO XIII, 161;161;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;442.443.071;4.479.066.408;N;NULL
2022S001668;26/01/2022;15:55:00;AVDA. ALFONSO XIII, 161;161;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;442.443.071;4.479.066.408;N;NULL
2022S001669;26/01/2022;14:50:00;AUTOV. A-42, +00500E;+00500E;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;438.876.847;4.469.164.392;N;NULL
2022S001669;26/01/2022;14:50:00;AUTOV. A-42, +00500E;+00500E;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;438.876.847;4.469.164.392;N;NULL
2022S001669;26/01/2022;14:50:00;AUTOV. A-42, +00500E;+00500E;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;438.876.847;4.469.164.392;N;NULL
2022S001669;26/01/2022;14:50:00;AUTOV. A-42, +00500E;+00500E;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438.876.847;4.469.164.392;N;NULL
2022S001669;26/01/2022;14:50:00;AUTOV. A-42, +00500E;+00500E;12;USERA;Colisión múltiple;Despejado;Turismo;Pasajero;De 65 a 69 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;438.876.847;4.469.164.392;N;NULL
2022S001670;26/01/2022;14:30:00;AVDA. LABORAL, 10;10;17;VILLAVERDE;Colisión frontal;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440.785.323;4.466.279.339;N;NULL
2022S001670;26/01/2022;14:30:00;AVDA. LABORAL, 10;10;17;VILLAVERDE;Colisión frontal;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;440.785.323;4.466.279.339;N;NULL
2022S001671;26/01/2022;15:47:00;CALL. ULISES / CALL. MILAN;88;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;445.062.657;4.478.856.535;N;NULL
